# Eye Tracking Keypress Labels
# Recording started: 2025-11-03 13:28:37.803
# Sampling rate: 1000 Hz (1 sample per millisecond)
# Columns: sample_number, timestamp_ms, elapsed_ms, label
# Labels: stare, left, up, down, right, unknown, blink
# Press ESC to stop recording
# EndOfHeader
65	1762205317870.114	65.121	stare
66	1762205317871.014	66.021	stare
67	1762205317872.055	67.062	stare
68	1762205317873.281	68.288	stare
69	1762205317874.061	69.068	stare
70	1762205317875.113	70.120	stare
71	1762205317876.034	71.041	stare
72	1762205317877.088	72.095	stare
73	1762205317878.011	73.018	stare
74	1762205317879.068	74.075	stare
75	1762205317879.990	74.997	stare
76	1762205317881.043	76.050	stare
77	1762205317882.072	77.079	stare
78	1762205317883.110	78.117	stare
79	1762205317884.027	79.034	stare
80	1762205317885.080	80.087	stare
81	1762205317885.998	81.005	stare
82	1762205317887.050	82.057	stare
83	1762205317888.108	83.115	stare
84	1762205317889.031	84.038	stare
85	1762205317890.067	85.074	stare
86	1762205317891.094	86.101	stare
87	1762205317892.016	87.023	stare
88	1762205317893.083	88.090	stare
89	1762205317894.001	89.008	stare
90	1762205317895.060	90.067	stare
91	1762205317896.109	91.116	stare
92	1762205317897.036	92.043	stare
93	1762205317898.090	93.097	stare
94	1762205317898.998	94.005	stare
95	1762205317900.046	95.053	stare
96	1762205317901.112	96.119	stare
97	1762205317902.028	97.035	stare
98	1762205317903.086	98.093	stare
99	1762205317904.002	99.009	stare
100	1762205317905.054	100.061	stare
101	1762205317906.108	101.115	stare
102	1762205317907.011	102.018	stare
103	1762205317908.051	103.058	stare
104	1762205317909.092	104.099	stare
105	1762205317909.990	104.997	stare
106	1762205317911.026	106.033	stare
107	1762205317912.066	107.073	stare
108	1762205317913.007	108.014	stare
109	1762205317914.056	109.063	stare
110	1762205317915.099	110.106	stare
111	1762205317916.008	111.015	stare
112	1762205317917.070	112.077	stare
113	1762205317917.987	112.994	stare
114	1762205317919.043	114.050	stare
115	1762205317920.096	115.103	stare
116	1762205317921.019	116.026	stare
117	1762205317922.066	117.073	stare
118	1762205317923.110	118.117	stare
119	1762205317924.009	119.016	stare
120	1762205317925.054	120.061	stare
121	1762205317926.100	121.107	stare
122	1762205317927.029	122.036	stare
123	1762205317928.084	123.091	stare
124	1762205317929.008	124.015	stare
125	1762205317930.055	125.062	stare
126	1762205317931.112	126.119	stare
127	1762205317932.014	127.021	stare
128	1762205317933.053	128.060	stare
129	1762205317934.105	129.112	stare
130	1762205317935.028	130.035	stare
131	1762205317936.081	131.088	stare
132	1762205317936.999	132.006	stare
133	1762205317938.048	133.055	stare
134	1762205317939.102	134.109	stare
135	1762205317940.014	135.021	stare
136	1762205317941.042	136.049	stare
137	1762205317942.096	137.103	stare
138	1762205317943.013	138.020	stare
139	1762205317944.064	139.071	stare
140	1762205317944.987	139.994	stare
141	1762205317946.036	141.043	stare
142	1762205317947.086	142.093	stare
143	1762205317947.997	143.004	stare
144	1762205317949.024	144.031	stare
145	1762205317950.076	145.083	stare
146	1762205317950.995	146.002	stare
147	1762205317952.056	147.063	stare
148	1762205317953.106	148.113	stare
149	1762205317954.027	149.034	stare
150	1762205317955.081	150.088	stare
151	1762205317956.005	151.012	stare
152	1762205317957.034	152.041	stare
153	1762205317958.084	153.091	stare
154	1762205317959.007	154.014	stare
155	1762205317960.068	155.075	stare
156	1762205317961.001	156.008	stare
157	1762205317962.059	157.066	stare
158	1762205317963.111	158.118	stare
159	1762205317964.035	159.042	stare
160	1762205317965.080	160.087	stare
161	1762205317965.990	160.997	stare
162	1762205317967.049	162.056	stare
163	1762205317968.109	163.116	stare
164	1762205317969.032	164.039	stare
165	1762205317970.088	165.095	stare
166	1762205317971.004	166.011	stare
167	1762205317972.062	167.069	stare
168	1762205317972.984	167.991	stare
169	1762205317974.010	169.017	stare
170	1762205317975.055	170.062	stare
171	1762205317976.110	171.117	stare
172	1762205317977.032	172.039	stare
173	1762205317978.090	173.097	stare
174	1762205317979.008	174.015	stare
175	1762205317980.060	175.067	stare
176	1762205317981.112	176.119	stare
177	1762205317982.014	177.021	stare
178	1762205317983.053	178.060	stare
179	1762205317983.983	178.990	stare
180	1762205317985.047	180.054	stare
181	1762205317986.106	181.113	stare
182	1762205317987.028	182.035	stare
183	1762205317988.088	183.095	stare
184	1762205317989.014	184.021	stare
185	1762205317990.054	185.061	stare
186	1762205317991.081	186.088	stare
187	1762205317992.009	187.016	stare
188	1762205317993.066	188.073	stare
189	1762205317993.996	189.003	stare
190	1762205317995.060	190.067	stare
191	1762205317995.987	190.994	stare
192	1762205317997.042	192.049	stare
193	1762205317998.100	193.107	stare
194	1762205317998.998	194.005	stare
195	1762205318000.040	195.047	stare
196	1762205318001.099	196.106	stare
197	1762205318002.031	197.038	stare
198	1762205318003.088	198.095	stare
199	1762205318004.019	199.026	stare
200	1762205318005.077	200.084	stare
201	1762205318006.002	201.009	stare
202	1762205318007.037	202.044	stare
203	1762205318008.076	203.083	stare
204	1762205318009.004	204.011	stare
205	1762205318010.068	205.075	stare
206	1762205318011.000	206.007	stare
207	1762205318012.063	207.070	stare
208	1762205318012.994	208.001	stare
209	1762205318014.050	209.057	stare
210	1762205318015.098	210.105	stare
211	1762205318015.997	211.004	stare
212	1762205318017.047	212.054	stare
213	1762205318017.980	212.987	stare
214	1762205318019.038	214.045	stare
215	1762205318020.103	215.110	stare
216	1762205318021.027	216.034	stare
217	1762205318022.088	217.095	stare
218	1762205318023.017	218.024	stare
219	1762205318024.078	219.085	stare
220	1762205318025.003	220.010	stare
221	1762205318026.061	221.068	stare
222	1762205318026.990	221.997	stare
223	1762205318028.055	223.062	stare
224	1762205318028.981	223.988	stare
225	1762205318030.041	225.048	stare
226	1762205318031.058	226.065	stare
227	1762205318031.984	226.991	stare
228	1762205318033.040	228.047	stare
229	1762205318034.097	229.104	stare
230	1762205318035.030	230.037	stare
231	1762205318036.086	231.093	stare
232	1762205318037.017	232.024	stare
233	1762205318038.074	233.081	stare
234	1762205318039.006	234.013	stare
235	1762205318040.068	235.075	stare
236	1762205318040.995	236.002	stare
237	1762205318042.053	237.060	stare
238	1762205318042.984	237.991	stare
239	1762205318044.045	239.052	stare
240	1762205318044.978	239.985	stare
241	1762205318046.041	241.048	stare
242	1762205318047.102	242.109	stare
243	1762205318048.027	243.034	stare
244	1762205318049.085	244.092	stare
245	1762205318050.008	245.015	stare
246	1762205318051.063	246.070	stare
247	1762205318051.987	246.994	stare
248	1762205318053.049	248.056	stare
249	1762205318054.106	249.113	stare
250	1762205318055.031	250.038	stare
251	1762205318056.085	251.092	stare
252	1762205318057.014	252.021	stare
253	1762205318058.071	253.078	stare
254	1762205318059.007	254.014	stare
255	1762205318060.063	255.070	stare
256	1762205318060.994	256.001	stare
257	1762205318062.059	257.066	stare
258	1762205318062.991	257.998	stare
259	1762205318064.047	259.054	stare
260	1762205318064.975	259.982	stare
261	1762205318066.033	261.040	stare
262	1762205318067.094	262.101	stare
263	1762205318068.021	263.028	stare
264	1762205318069.079	264.086	stare
265	1762205318070.011	265.018	stare
266	1762205318071.085	266.092	stare
267	1762205318072.010	267.017	stare
268	1762205318073.076	268.083	stare
269	1762205318074.001	269.008	stare
270	1762205318075.059	270.066	stare
271	1762205318075.986	270.993	stare
272	1762205318077.049	272.056	stare
273	1762205318077.989	272.996	stare
274	1762205318079.054	274.061	stare
275	1762205318079.977	274.984	stare
276	1762205318081.041	276.048	stare
277	1762205318082.099	277.106	stare
278	1762205318083.026	278.033	stare
279	1762205318084.084	279.091	stare
280	1762205318085.014	280.021	stare
281	1762205318086.082	281.089	stare
282	1762205318087.011	282.018	stare
283	1762205318088.069	283.076	stare
284	1762205318089.003	284.010	stare
285	1762205318090.057	285.064	stare
286	1762205318090.976	285.983	stare
287	1762205318092.023	287.030	stare
288	1762205318093.075	288.082	stare
289	1762205318093.998	289.005	stare
290	1762205318095.053	290.060	stare
291	1762205318096.100	291.107	stare
292	1762205318097.024	292.031	stare
293	1762205318098.079	293.086	stare
294	1762205318099.006	294.013	stare
295	1762205318100.064	295.071	stare
296	1762205318100.993	296.000	stare
297	1762205318102.057	297.064	stare
298	1762205318102.990	297.997	stare
299	1762205318104.047	299.054	stare
300	1762205318104.980	299.987	stare
301	1762205318106.038	301.045	stare
302	1762205318106.973	301.980	stare
303	1762205318108.032	303.039	stare
304	1762205318109.097	304.104	stare
305	1762205318110.078	305.085	stare
306	1762205318111.093	306.100	stare
307	1762205318112.087	307.094	stare
308	1762205318113.100	308.107	stare
309	1762205318114.106	309.113	stare
310	1762205318115.105	310.112	stare
311	1762205318116.105	311.112	stare
312	1762205318117.097	312.104	stare
313	1762205318118.090	313.097	stare
314	1762205318119.102	314.109	stare
315	1762205318120.116	315.123	stare
316	1762205318121.105	316.112	stare
317	1762205318122.105	317.112	stare
318	1762205318123.097	318.104	stare
319	1762205318124.102	319.109	stare
320	1762205318125.093	320.100	stare
321	1762205318126.081	321.088	stare
322	1762205318127.088	322.095	stare
323	1762205318128.098	323.105	stare
324	1762205318129.097	324.104	stare
325	1762205318130.094	325.101	stare
326	1762205318131.054	326.061	stare
327	1762205318132.032	327.039	stare
328	1762205318133.024	328.031	stare
329	1762205318134.014	329.021	stare
330	1762205318134.999	330.006	stare
331	1762205318135.974	330.981	stare
332	1762205318137.105	332.112	stare
333	1762205318138.065	333.072	stare
334	1762205318138.985	333.992	stare
335	1762205318140.046	335.053	stare
336	1762205318140.970	335.977	stare
337	1762205318142.030	337.037	stare
338	1762205318143.087	338.094	stare
339	1762205318144.002	339.009	stare
340	1762205318145.054	340.061	stare
341	1762205318145.988	340.995	stare
342	1762205318147.036	342.043	stare
343	1762205318148.086	343.093	stare
344	1762205318149.010	344.017	stare
345	1762205318150.053	345.060	stare
346	1762205318150.977	345.984	stare
347	1762205318152.035	347.042	stare
348	1762205318153.091	348.098	stare
349	1762205318154.015	349.022	stare
350	1762205318155.061	350.068	stare
351	1762205318155.984	350.991	stare
352	1762205318157.035	352.042	stare
353	1762205318158.074	353.081	stare
354	1762205318159.000	354.007	stare
355	1762205318160.067	355.074	stare
356	1762205318160.993	356.000	stare
357	1762205318162.045	357.052	stare
358	1762205318163.095	358.102	stare
359	1762205318164.016	359.023	stare
360	1762205318165.068	360.075	stare
361	1762205318165.990	360.997	stare
362	1762205318167.038	362.045	stare
363	1762205318168.083	363.090	stare
364	1762205318169.016	364.023	stare
365	1762205318170.067	365.074	stare
366	1762205318170.989	365.996	stare
367	1762205318172.044	367.051	stare
368	1762205318172.968	367.975	stare
369	1762205318173.999	369.006	stare
370	1762205318175.042	370.049	stare
371	1762205318176.095	371.102	stare
372	1762205318177.011	372.018	stare
373	1762205318178.066	373.073	stare
374	1762205318178.984	373.991	stare
375	1762205318180.042	375.049	stare
376	1762205318181.089	376.096	stare
377	1762205318182.002	377.009	stare
378	1762205318183.043	378.050	stare
379	1762205318184.096	379.103	stare
380	1762205318185.018	380.025	stare
381	1762205318186.073	381.080	stare
382	1762205318186.990	381.997	stare
383	1762205318188.042	383.049	stare
384	1762205318189.088	384.095	stare
385	1762205318189.997	385.004	stare
386	1762205318191.022	386.029	stare
387	1762205318192.075	387.082	stare
388	1762205318192.992	387.999	stare
389	1762205318194.052	389.059	stare
390	1762205318194.975	389.982	stare
391	1762205318196.026	391.033	stare
392	1762205318197.076	392.083	stare
393	1762205318197.995	393.002	stare
394	1762205318199.022	394.029	stare
395	1762205318200.072	395.079	stare
396	1762205318200.988	395.995	stare
397	1762205318202.036	397.043	stare
398	1762205318203.087	398.094	stare
399	1762205318204.008	399.015	stare
400	1762205318205.056	400.063	stare
401	1762205318205.977	400.984	stare
402	1762205318207.007	402.014	stare
403	1762205318208.043	403.050	stare
404	1762205318209.091	404.098	stare
405	1762205318210.015	405.022	stare
406	1762205318211.066	406.073	stare
407	1762205318211.996	407.003	stare
408	1762205318213.054	408.061	stare
409	1762205318213.992	408.999	stare
410	1762205318215.033	410.040	stare
411	1762205318216.062	411.069	stare
412	1762205318216.987	411.994	stare
413	1762205318218.039	413.046	stare
414	1762205318218.973	413.980	stare
415	1762205318220.029	415.036	stare
416	1762205318221.091	416.098	stare
417	1762205318222.003	417.010	stare
418	1762205318223.061	418.068	stare
419	1762205318223.965	418.972	stare
420	1762205318225.009	420.016	stare
421	1762205318226.065	421.072	stare
422	1762205318226.987	421.994	stare
423	1762205318228.051	423.058	stare
424	1762205318228.970	423.977	stare
425	1762205318230.027	425.034	stare
426	1762205318231.087	426.094	stare
427	1762205318231.988	426.995	stare
428	1762205318233.020	428.027	stare
429	1762205318234.081	429.088	stare
430	1762205318235.008	430.015	stare
431	1762205318236.057	431.064	stare
432	1762205318236.984	431.991	stare
433	1762205318238.040	433.047	stare
434	1762205318239.096	434.103	stare
435	1762205318240.006	435.013	stare
436	1762205318241.042	436.049	stare
437	1762205318241.969	436.976	stare
438	1762205318243.035	438.042	stare
439	1762205318243.961	438.968	stare
440	1762205318245.025	440.032	stare
441	1762205318246.083	441.090	stare
442	1762205318247.006	442.013	stare
443	1762205318248.060	443.067	stare
444	1762205318248.964	443.971	stare
445	1762205318250.003	445.010	stare
446	1762205318251.059	446.066	stare
447	1762205318251.980	446.987	stare
448	1762205318253.037	448.044	stare
449	1762205318254.090	449.097	stare
450	1762205318255.009	450.016	stare
451	1762205318256.064	451.071	stare
452	1762205318256.966	451.973	stare
453	1762205318258.046	453.053	stare
454	1762205318258.972	453.979	stare
455	1762205318260.027	455.034	stare
456	1762205318261.086	456.093	stare
457	1762205318262.021	457.028	stare
458	1762205318263.071	458.078	stare
459	1762205318263.992	458.999	stare
460	1762205318265.049	460.056	stare
461	1762205318266.082	461.089	stare
462	1762205318267.002	462.009	stare
463	1762205318268.052	463.059	stare
464	1762205318268.975	463.982	stare
465	1762205318270.035	465.042	stare
466	1762205318270.959	465.966	stare
467	1762205318272.014	467.021	stare
468	1762205318273.071	468.078	stare
469	1762205318273.996	469.003	stare
470	1762205318275.033	470.040	stare
471	1762205318276.067	471.074	stare
472	1762205318277.004	472.011	stare
473	1762205318278.063	473.070	stare
474	1762205318278.998	474.005	stare
475	1762205318280.055	475.062	stare
476	1762205318280.982	475.989	stare
477	1762205318282.021	477.028	stare
478	1762205318283.082	478.089	stare
479	1762205318284.003	479.010	stare
480	1762205318285.066	480.073	stare
481	1762205318286.012	481.019	stare
482	1762205318287.069	482.076	stare
483	1762205318287.991	482.998	stare
484	1762205318289.051	484.058	stare
485	1762205318289.977	484.984	stare
486	1762205318291.032	486.039	stare
487	1762205318292.089	487.096	stare
488	1762205318293.023	488.030	stare
489	1762205318294.081	489.088	stare
490	1762205318295.010	490.017	stare
491	1762205318296.062	491.069	stare
492	1762205318296.988	491.995	stare
493	1762205318298.041	493.048	stare
494	1762205318298.966	493.973	stare
495	1762205318300.022	495.029	stare
496	1762205318301.081	496.088	stare
497	1762205318302.008	497.015	stare
498	1762205318303.067	498.074	stare
499	1762205318303.996	499.003	stare
500	1762205318305.047	500.054	stare
501	1762205318305.970	500.977	stare
502	1762205318307.026	502.033	stare
503	1762205318308.080	503.087	stare
504	1762205318309.007	504.014	stare
505	1762205318310.071	505.078	stare
506	1762205318311.004	506.011	stare
507	1762205318312.066	507.073	stare
508	1762205318312.986	507.993	stare
509	1762205318314.039	509.046	stare
510	1762205318314.963	509.970	stare
511	1762205318316.023	511.030	stare
512	1762205318317.079	512.086	stare
513	1762205318318.007	513.014	stare
514	1762205318319.072	514.079	stare
515	1762205318319.999	515.006	stare
516	1762205318321.053	516.060	stare
517	1762205318321.984	516.991	stare
518	1762205318323.040	518.047	stare
519	1762205318323.967	518.974	stare
520	1762205318325.023	520.030	stare
521	1762205318325.963	520.970	stare
522	1762205318327.036	522.043	stare
523	1762205318327.970	522.977	stare
524	1762205318329.019	524.026	stare
525	1762205318330.076	525.083	stare
526	1762205318331.002	526.009	stare
527	1762205318332.061	527.068	stare
528	1762205318332.986	527.993	stare
529	1762205318334.043	529.050	stare
530	1762205318334.968	529.975	stare
531	1762205318336.031	531.038	stare
532	1762205318337.084	532.091	stare
533	1762205318338.018	533.025	stare
534	1762205318339.074	534.081	stare
535	1762205318339.998	535.005	stare
536	1762205318341.054	536.061	stare
537	1762205318341.978	536.985	stare
538	1762205318343.045	538.052	stare
539	1762205318343.971	538.978	stare
540	1762205318345.027	540.034	stare
541	1762205318345.955	540.962	stare
542	1762205318347.002	542.009	stare
543	1762205318348.064	543.071	stare
544	1762205318348.989	543.996	stare
545	1762205318350.043	545.050	stare
546	1762205318350.970	545.977	stare
547	1762205318352.026	547.033	stare
548	1762205318353.077	548.084	stare
549	1762205318354.006	549.013	stare
550	1762205318355.057	550.064	stare
551	1762205318355.983	550.990	stare
552	1762205318357.040	552.047	stare
553	1762205318357.965	552.972	stare
554	1762205318359.029	554.036	stare
555	1762205318359.961	554.968	stare
556	1762205318361.017	556.024	stare
557	1762205318362.079	557.086	stare
558	1762205318363.001	558.008	stare
559	1762205318364.055	559.062	stare
560	1762205318364.981	559.988	stare
561	1762205318366.038	561.045	stare
562	1762205318366.961	561.968	stare
563	1762205318368.018	563.025	stare
564	1762205318369.075	564.082	stare
565	1762205318370.001	565.008	stare
566	1762205318371.054	566.061	stare
567	1762205318371.979	566.986	stare
568	1762205318373.037	568.044	stare
569	1762205318373.964	568.971	stare
570	1762205318375.026	570.033	stare
571	1762205318375.957	570.964	stare
572	1762205318377.021	572.028	stare
573	1762205318377.952	572.959	stare
574	1762205318379.009	574.016	stare
575	1762205318380.061	575.068	stare
576	1762205318380.982	575.989	stare
577	1762205318382.040	577.047	stare
578	1762205318382.974	577.981	stare
579	1762205318384.034	579.041	stare
580	1762205318384.966	579.973	stare
581	1762205318386.025	581.032	stare
582	1762205318387.082	582.089	stare
583	1762205318388.003	583.010	stare
584	1762205318389.054	584.061	stare
585	1762205318389.972	584.979	stare
586	1762205318391.022	586.029	stare
587	1762205318392.069	587.076	stare
588	1762205318392.988	587.995	stare
589	1762205318394.039	589.046	stare
590	1762205318394.965	589.972	stare
591	1762205318396.017	591.024	stare
592	1762205318397.068	592.075	stare
593	1762205318397.992	592.999	stare
594	1762205318399.049	594.056	stare
595	1762205318399.973	594.980	stare
596	1762205318401.033	596.040	stare
597	1762205318401.959	596.966	stare
598	1762205318403.016	598.023	stare
599	1762205318404.071	599.078	stare
600	1762205318404.999	600.006	stare
601	1762205318406.046	601.053	stare
602	1762205318406.971	601.978	stare
603	1762205318408.038	603.045	stare
604	1762205318408.967	603.974	stare
605	1762205318410.026	605.033	stare
606	1762205318410.956	605.963	stare
607	1762205318412.014	607.021	stare
608	1762205318413.071	608.078	stare
609	1762205318413.995	609.002	stare
610	1762205318415.056	610.063	stare
611	1762205318415.981	610.988	stare
612	1762205318417.037	612.044	stare
613	1762205318417.970	612.977	stare
614	1762205318419.027	614.034	stare
615	1762205318419.950	614.957	stare
616	1762205318421.008	616.015	stare
617	1762205318422.057	617.064	stare
618	1762205318422.984	617.991	stare
619	1762205318424.037	619.044	stare
620	1762205318424.963	619.970	stare
621	1762205318426.018	621.025	stare
622	1762205318426.948	621.955	stare
623	1762205318428.013	623.020	stare
624	1762205318429.069	624.076	stare
625	1762205318429.995	625.002	stare
626	1762205318431.050	626.057	stare
627	1762205318431.980	626.987	stare
628	1762205318433.039	628.046	stare
629	1762205318433.963	628.970	stare
630	1762205318435.025	630.032	stare
631	1762205318436.074	631.081	stare
632	1762205318436.994	632.001	stare
633	1762205318438.045	633.052	stare
634	1762205318438.969	633.976	stare
635	1762205318440.025	635.032	stare
636	1762205318440.951	635.958	stare
637	1762205318442.007	637.014	stare
638	1762205318443.066	638.073	stare
639	1762205318443.997	639.004	stare
640	1762205318445.061	640.068	stare
641	1762205318445.980	640.987	stare
642	1762205318447.038	642.045	stare
643	1762205318447.974	642.981	stare
644	1762205318449.031	644.038	stare
645	1762205318449.953	644.960	stare
646	1762205318451.013	646.020	stare
647	1762205318452.077	647.084	stare
648	1762205318453.010	648.017	stare
649	1762205318454.065	649.072	stare
650	1762205318454.992	649.999	stare
651	1762205318456.058	651.065	stare
652	1762205318456.981	651.988	stare
653	1762205318458.037	653.044	stare
654	1762205318458.966	653.973	stare
655	1762205318460.022	655.029	stare
656	1762205318460.948	655.955	stare
657	1762205318462.016	657.023	stare
658	1762205318462.946	657.953	stare
659	1762205318464.005	659.012	stare
660	1762205318465.063	660.070	stare
661	1762205318465.985	660.992	stare
662	1762205318467.044	662.051	stare
663	1762205318467.974	662.981	stare
664	1762205318469.037	664.044	stare
665	1762205318469.954	664.961	stare
666	1762205318471.029	666.036	stare
667	1762205318471.954	666.961	stare
668	1762205318473.013	668.020	stare
669	1762205318474.071	669.078	stare
670	1762205318474.992	669.999	stare
671	1762205318476.034	671.041	stare
672	1762205318477.051	672.058	stare
673	1762205318477.975	672.982	stare
674	1762205318479.024	674.031	stare
675	1762205318479.958	674.965	stare
676	1762205318481.023	676.030	stare
677	1762205318481.946	676.953	stare
678	1762205318482.997	678.004	stare
679	1762205318484.047	679.054	stare
680	1762205318485.008	680.015	stare
681	1762205318486.073	681.080	stare
682	1762205318486.992	681.999	stare
683	1762205318488.046	683.053	stare
684	1762205318488.967	683.974	stare
685	1762205318490.017	685.024	stare
686	1762205318491.067	686.074	stare
687	1762205318491.978	686.985	stare
688	1762205318493.045	688.052	stare
689	1762205318493.974	688.981	stare
690	1762205318495.031	690.038	stare
691	1762205318495.950	690.957	stare
692	1762205318497.000	692.007	stare
693	1762205318498.052	693.059	stare
694	1762205318498.972	693.979	stare
695	1762205318500.018	695.025	stare
696	1762205318501.069	696.076	stare
697	1762205318501.998	697.005	stare
698	1762205318503.047	698.054	stare
699	1762205318503.972	698.979	stare
700	1762205318505.023	700.030	stare
701	1762205318505.946	700.953	stare
702	1762205318506.985	701.992	stare
703	1762205318508.030	703.037	stare
704	1762205318508.950	703.957	stare
705	1762205318509.999	705.006	stare
706	1762205318511.060	706.067	stare
707	1762205318511.984	706.991	stare
708	1762205318513.032	708.039	stare
709	1762205318513.956	708.963	stare
710	1762205318514.995	710.002	stare
711	1762205318516.029	711.036	stare
712	1762205318516.952	711.959	stare
713	1762205318518.007	713.014	stare
714	1762205318519.056	714.063	stare
715	1762205318519.988	714.995	stare
716	1762205318521.040	716.047	stare
717	1762205318521.970	716.977	stare
718	1762205318523.019	718.026	stare
719	1762205318524.049	719.056	stare
720	1762205318524.962	719.969	stare
721	1762205318526.014	721.021	stare
722	1762205318527.062	722.069	stare
723	1762205318527.983	722.990	stare
724	1762205318529.033	724.040	stare
725	1762205318529.954	724.961	stare
726	1762205318531.002	726.009	stare
727	1762205318532.035	727.042	stare
728	1762205318532.940	727.947	stare
729	1762205318533.992	728.999	stare
730	1762205318535.039	730.046	stare
731	1762205318535.958	730.965	stare
732	1762205318537.005	732.012	stare
733	1762205318538.056	733.063	stare
734	1762205318538.976	733.983	stare
735	1762205318540.013	735.020	stare
736	1762205318541.039	736.046	stare
737	1762205318541.961	736.968	stare
738	1762205318543.024	738.031	stare
739	1762205318543.950	738.957	stare
740	1762205318545.019	740.026	stare
741	1762205318545.954	740.961	stare
742	1762205318547.023	742.030	stare
743	1762205318547.957	742.964	stare
744	1762205318548.985	743.992	stare
745	1762205318550.032	745.039	stare
746	1762205318550.956	745.963	stare
747	1762205318552.023	747.030	stare
748	1762205318552.956	747.963	stare
749	1762205318554.020	749.027	stare
750	1762205318554.945	749.952	stare
751	1762205318556.003	751.010	stare
752	1762205318557.038	752.045	stare
753	1762205318558.068	753.075	stare
754	1762205318558.996	754.003	stare
755	1762205318560.058	755.065	stare
756	1762205318560.985	755.992	stare
757	1762205318562.052	757.059	stare
758	1762205318562.975	757.982	stare
759	1762205318564.037	759.044	stare
760	1762205318564.953	759.960	stare
761	1762205318565.982	760.989	stare
762	1762205318567.038	762.045	stare
763	1762205318567.964	762.971	stare
764	1762205318569.029	764.036	stare
765	1762205318569.960	764.967	stare
766	1762205318571.019	766.026	stare
767	1762205318571.948	766.955	stare
768	1762205318573.008	768.015	stare
769	1762205318574.036	769.043	stare
770	1762205318574.948	769.955	stare
771	1762205318576.006	771.013	stare
772	1762205318577.066	772.073	stare
773	1762205318577.994	773.001	stare
774	1762205318579.056	774.063	stare
775	1762205318579.981	774.988	stare
776	1762205318581.041	776.048	stare
777	1762205318581.942	776.949	stare
778	1762205318582.971	777.978	stare
779	1762205318584.035	779.042	stare
780	1762205318584.956	779.963	stare
781	1762205318586.014	781.021	stare
782	1762205318586.948	781.955	stare
783	1762205318588.011	783.018	stare
784	1762205318588.940	783.947	stare
785	1762205318589.984	784.991	stare
786	1762205318591.016	786.023	stare
787	1762205318591.943	786.950	stare
788	1762205318593.006	788.013	stare
789	1762205318594.062	789.069	stare
790	1762205318594.998	790.005	stare
791	1762205318596.054	791.061	stare
792	1762205318596.984	791.991	stare
793	1762205318598.040	793.047	stare
794	1762205318598.940	793.947	stare
795	1762205318599.980	794.987	stare
796	1762205318601.039	796.046	stare
797	1762205318601.963	796.970	stare
798	1762205318603.028	798.035	stare
799	1762205318603.949	798.956	stare
800	1762205318605.012	800.019	stare
801	1762205318605.935	800.942	stare
802	1762205318606.996	802.003	stare
803	1762205318608.054	803.061	stare
804	1762205318608.983	803.990	stare
805	1762205318610.044	805.051	stare
806	1762205318610.977	805.984	stare
